date,latitude,longitude,sunrise_utc,sunset_utc,sunrise_ist,sunset_ist,day_length_seconds,fetched_at_ist
2025-07-29,19.076,72.8777,2025-07-29T00:43:13+00:00,2025-07-29T13:46:45+00:00,2025-07-29T06:13:13+05:30,2025-07-29T19:16:45+05:30,47012,2026-03-04T01:59:32.108774+05:30
2025-07-30,19.076,72.8777,2025-07-30T00:43:34+00:00,2025-07-30T13:46:20+00:00,2025-07-30T06:13:34+05:30,2025-07-30T19:16:20+05:30,46966,2026-03-04T01:59:32.528508+05:30
2025-07-31,19.076,72.8777,2025-07-31T00:43:54+00:00,2025-07-31T13:45:54+00:00,2025-07-31T06:13:54+05:30,2025-07-31T19:15:54+05:30,46920,2026-03-04T01:59:33.321190+05:30
2025-08-01,19.076,72.8777,2025-08-01T00:44:14+00:00,2025-08-01T13:45:26+00:00,2025-08-01T06:14:14+05:30,2025-08-01T19:15:26+05:30,46872,2026-03-04T01:59:33.725936+05:30
2025-08-02,19.076,72.8777,2025-08-02T00:44:34+00:00,2025-08-02T13:44:58+00:00,2025-08-02T06:14:34+05:30,2025-08-02T19:14:58+05:30,46824,2026-03-04T01:59:34.132957+05:30
2025-08-03,19.076,72.8777,2025-08-03T00:44:54+00:00,2025-08-03T13:44:29+00:00,2025-08-03T06:14:54+05:30,2025-08-03T19:14:29+05:30,46775,2026-03-04T01:59:34.542968+05:30
2025-08-04,19.076,72.8777,2025-08-04T00:45:13+00:00,2025-08-04T13:43:59+00:00,2025-08-04T06:15:13+05:30,2025-08-04T19:13:59+05:30,46726,2026-03-04T01:59:34.953047+05:30
2025-08-05,19.076,72.8777,2025-08-05T00:45:32+00:00,2025-08-05T13:43:28+00:00,2025-08-05T06:15:32+05:30,2025-08-05T19:13:28+05:30,46676,2026-03-04T01:59:35.357252+05:30
2025-08-06,19.076,72.8777,2025-08-06T00:45:51+00:00,2025-08-06T13:42:56+00:00,2025-08-06T06:15:51+05:30,2025-08-06T19:12:56+05:30,46625,2026-03-04T01:59:35.761960+05:30
2025-08-07,19.076,72.8777,2025-08-07T00:46:10+00:00,2025-08-07T13:42:23+00:00,2025-08-07T06:16:10+05:30,2025-08-07T19:12:23+05:30,46573,2026-03-04T01:59:36.174469+05:30
2025-08-08,19.076,72.8777,2025-08-08T00:46:28+00:00,2025-08-08T13:41:49+00:00,2025-08-08T06:16:28+05:30,2025-08-08T19:11:49+05:30,46521,2026-03-04T01:59:36.583855+05:30
2025-08-09,19.076,72.8777,2025-08-09T00:46:46+00:00,2025-08-09T13:41:14+00:00,2025-08-09T06:16:46+05:30,2025-08-09T19:11:14+05:30,46468,2026-03-04T01:59:36.994686+05:30
2025-08-10,19.076,72.8777,2025-08-10T00:47:04+00:00,2025-08-10T13:40:39+00:00,2025-08-10T06:17:04+05:30,2025-08-10T19:10:39+05:30,46415,2026-03-04T01:59:37.398304+05:30
2025-08-11,19.076,72.8777,2025-08-11T00:47:22+00:00,2025-08-11T13:40:02+00:00,2025-08-11T06:17:22+05:30,2025-08-11T19:10:02+05:30,46360,2026-03-04T01:59:37.805042+05:30
2025-08-12,19.076,72.8777,2025-08-12T00:47:39+00:00,2025-08-12T13:39:25+00:00,2025-08-12T06:17:39+05:30,2025-08-12T19:09:25+05:30,46306,2026-03-04T01:59:38.217447+05:30
2025-08-13,19.076,72.8777,2025-08-13T00:47:56+00:00,2025-08-13T13:38:47+00:00,2025-08-13T06:17:56+05:30,2025-08-13T19:08:47+05:30,46251,2026-03-04T01:59:38.625347+05:30
2025-08-14,19.076,72.8777,2025-08-14T00:48:12+00:00,2025-08-14T13:38:08+00:00,2025-08-14T06:18:12+05:30,2025-08-14T19:08:08+05:30,46196,2026-03-04T01:59:39.035245+05:30
2025-08-15,19.076,72.8777,2025-08-15T00:48:29+00:00,2025-08-15T13:37:28+00:00,2025-08-15T06:18:29+05:30,2025-08-15T19:07:28+05:30,46139,2026-03-04T01:59:39.446378+05:30
2025-08-16,19.076,72.8777,2025-08-16T00:48:45+00:00,2025-08-16T13:36:48+00:00,2025-08-16T06:18:45+05:30,2025-08-16T19:06:48+05:30,46083,2026-03-04T01:59:39.847729+05:30
2025-08-17,19.076,72.8777,2025-08-17T00:49:00+00:00,2025-08-17T13:36:06+00:00,2025-08-17T06:19:00+05:30,2025-08-17T19:06:06+05:30,46026,2026-03-04T01:59:40.252642+05:30
2025-08-18,19.076,72.8777,2025-08-18T00:49:16+00:00,2025-08-18T13:35:24+00:00,2025-08-18T06:19:16+05:30,2025-08-18T19:05:24+05:30,45968,2026-03-04T01:59:40.655712+05:30
2025-08-19,19.076,72.8777,2025-08-19T00:49:31+00:00,2025-08-19T13:34:42+00:00,2025-08-19T06:19:31+05:30,2025-08-19T19:04:42+05:30,45911,2026-03-04T01:59:41.064079+05:30
2025-08-20,19.076,72.8777,2025-08-20T00:49:46+00:00,2025-08-20T13:33:58+00:00,2025-08-20T06:19:46+05:30,2025-08-20T19:03:58+05:30,45852,2026-03-04T01:59:41.471574+05:30
2025-08-21,19.076,72.8777,2025-08-21T00:50:00+00:00,2025-08-21T13:33:14+00:00,2025-08-21T06:20:00+05:30,2025-08-21T19:03:14+05:30,45794,2026-03-04T01:59:41.877541+05:30
2025-08-22,19.076,72.8777,2025-08-22T00:50:15+00:00,2025-08-22T13:32:30+00:00,2025-08-22T06:20:15+05:30,2025-08-22T19:02:30+05:30,45735,2026-03-04T01:59:42.284495+05:30
2025-08-23,19.076,72.8777,2025-08-23T00:50:29+00:00,2025-08-23T13:31:44+00:00,2025-08-23T06:20:29+05:30,2025-08-23T19:01:44+05:30,45675,2026-03-04T01:59:42.687031+05:30
2025-08-24,19.076,72.8777,2025-08-24T00:50:43+00:00,2025-08-24T13:30:58+00:00,2025-08-24T06:20:43+05:30,2025-08-24T19:00:58+05:30,45615,2026-03-04T01:59:43.092253+05:30
2025-08-25,19.076,72.8777,2025-08-25T00:50:56+00:00,2025-08-25T13:30:12+00:00,2025-08-25T06:20:56+05:30,2025-08-25T19:00:12+05:30,45556,2026-03-04T01:59:43.496968+05:30
2025-08-26,19.076,72.8777,2025-08-26T00:51:10+00:00,2025-08-26T13:29:25+00:00,2025-08-26T06:21:10+05:30,2025-08-26T18:59:25+05:30,45495,2026-03-04T01:59:43.898864+05:30
2025-08-27,19.076,72.8777,2025-08-27T00:51:23+00:00,2025-08-27T13:28:37+00:00,2025-08-27T06:21:23+05:30,2025-08-27T18:58:37+05:30,45434,2026-03-04T01:59:44.314374+05:30
2025-08-28,19.076,72.8777,2025-08-28T00:51:36+00:00,2025-08-28T13:27:49+00:00,2025-08-28T06:21:36+05:30,2025-08-28T18:57:49+05:30,45373,2026-03-04T01:59:44.722315+05:30
2025-08-29,19.076,72.8777,2025-08-29T00:51:48+00:00,2025-08-29T13:27:00+00:00,2025-08-29T06:21:48+05:30,2025-08-29T18:57:00+05:30,45312,2026-03-04T01:59:45.130161+05:30
2025-08-30,19.076,72.8777,2025-08-30T00:52:01+00:00,2025-08-30T13:26:11+00:00,2025-08-30T06:22:01+05:30,2025-08-30T18:56:11+05:30,45250,2026-03-04T01:59:45.533430+05:30
2025-08-31,19.076,72.8777,2025-08-31T00:52:13+00:00,2025-08-31T13:25:22+00:00,2025-08-31T06:22:13+05:30,2025-08-31T18:55:22+05:30,45189,2026-03-04T01:59:45.943176+05:30
2025-09-01,19.076,72.8777,2025-09-01T00:52:25+00:00,2025-09-01T13:24:32+00:00,2025-09-01T06:22:25+05:30,2025-09-01T18:54:32+05:30,45127,2026-03-04T01:59:46.397838+05:30
2025-09-02,19.076,72.8777,2025-09-02T00:52:37+00:00,2025-09-02T13:23:41+00:00,2025-09-02T06:22:37+05:30,2025-09-02T18:53:41+05:30,45064,2026-03-04T01:59:46.805104+05:30
2025-09-03,19.076,72.8777,2025-09-03T00:52:49+00:00,2025-09-03T13:22:50+00:00,2025-09-03T06:22:49+05:30,2025-09-03T18:52:50+05:30,45001,2026-03-04T01:59:47.214430+05:30
2025-09-04,19.076,72.8777,2025-09-04T00:53:00+00:00,2025-09-04T13:21:59+00:00,2025-09-04T06:23:00+05:30,2025-09-04T18:51:59+05:30,44939,2026-03-04T01:59:47.619996+05:30
2025-09-05,19.076,72.8777,2025-09-05T00:53:12+00:00,2025-09-05T13:21:08+00:00,2025-09-05T06:23:12+05:30,2025-09-05T18:51:08+05:30,44876,2026-03-04T01:59:48.026138+05:30
2025-09-06,19.076,72.8777,2025-09-06T00:53:23+00:00,2025-09-06T13:20:16+00:00,2025-09-06T06:23:23+05:30,2025-09-06T18:50:16+05:30,44813,2026-03-04T01:59:48.434174+05:30
2025-09-07,19.076,72.8777,2025-09-07T00:53:34+00:00,2025-09-07T13:19:24+00:00,2025-09-07T06:23:34+05:30,2025-09-07T18:49:24+05:30,44750,2026-03-04T01:59:48.841254+05:30
2025-09-08,19.076,72.8777,2025-09-08T00:53:45+00:00,2025-09-08T13:18:32+00:00,2025-09-08T06:23:45+05:30,2025-09-08T18:48:32+05:30,44687,2026-03-04T01:59:49.255395+05:30
2025-09-09,19.076,72.8777,2025-09-09T00:53:56+00:00,2025-09-09T13:17:39+00:00,2025-09-09T06:23:56+05:30,2025-09-09T18:47:39+05:30,44623,2026-03-04T01:59:49.662558+05:30
2025-09-10,19.076,72.8777,2025-09-10T00:54:07+00:00,2025-09-10T13:16:46+00:00,2025-09-10T06:24:07+05:30,2025-09-10T18:46:46+05:30,44559,2026-03-04T01:59:50.070037+05:30
2025-09-11,19.076,72.8777,2025-09-11T00:54:18+00:00,2025-09-11T13:15:53+00:00,2025-09-11T06:24:18+05:30,2025-09-11T18:45:53+05:30,44495,2026-03-04T01:59:50.480087+05:30
2025-09-12,19.076,72.8777,2025-09-12T00:54:28+00:00,2025-09-12T13:15:00+00:00,2025-09-12T06:24:28+05:30,2025-09-12T18:45:00+05:30,44432,2026-03-04T01:59:50.894794+05:30
2025-09-13,19.076,72.8777,2025-09-13T00:54:39+00:00,2025-09-13T13:14:07+00:00,2025-09-13T06:24:39+05:30,2025-09-13T18:44:07+05:30,44368,2026-03-04T01:59:51.303968+05:30
2025-09-14,19.076,72.8777,2025-09-14T00:54:50+00:00,2025-09-14T13:13:13+00:00,2025-09-14T06:24:50+05:30,2025-09-14T18:43:13+05:30,44303,2026-03-04T01:59:51.714630+05:30
2025-09-15,19.076,72.8777,2025-09-15T00:55:01+00:00,2025-09-15T13:12:20+00:00,2025-09-15T06:25:01+05:30,2025-09-15T18:42:20+05:30,44239,2026-03-04T01:59:52.127686+05:30
2025-09-16,19.076,72.8777,2025-09-16T00:55:11+00:00,2025-09-16T13:11:26+00:00,2025-09-16T06:25:11+05:30,2025-09-16T18:41:26+05:30,44175,2026-03-04T01:59:52.535283+05:30
2025-09-17,19.076,72.8777,2025-09-17T00:55:22+00:00,2025-09-17T13:10:33+00:00,2025-09-17T06:25:22+05:30,2025-09-17T18:40:33+05:30,44111,2026-03-04T01:59:52.953129+05:30
2025-09-18,19.076,72.8777,2025-09-18T00:55:33+00:00,2025-09-18T13:09:39+00:00,2025-09-18T06:25:33+05:30,2025-09-18T18:39:39+05:30,44046,2026-03-04T01:59:53.360494+05:30
2025-09-19,19.076,72.8777,2025-09-19T00:55:44+00:00,2025-09-19T13:08:45+00:00,2025-09-19T06:25:44+05:30,2025-09-19T18:38:45+05:30,43981,2026-03-04T01:59:53.770889+05:30
2025-09-20,19.076,72.8777,2025-09-20T00:55:54+00:00,2025-09-20T13:07:52+00:00,2025-09-20T06:25:54+05:30,2025-09-20T18:37:52+05:30,43918,2026-03-04T01:59:54.185513+05:30
2025-09-21,19.076,72.8777,2025-09-21T00:56:05+00:00,2025-09-21T13:06:58+00:00,2025-09-21T06:26:05+05:30,2025-09-21T18:36:58+05:30,43853,2026-03-04T01:59:54.594063+05:30
2025-09-22,19.076,72.8777,2025-09-22T00:56:17+00:00,2025-09-22T13:06:05+00:00,2025-09-22T06:26:17+05:30,2025-09-22T18:36:05+05:30,43788,2026-03-04T01:59:55.007338+05:30
2025-09-23,19.076,72.8777,2025-09-23T00:56:28+00:00,2025-09-23T13:05:11+00:00,2025-09-23T06:26:28+05:30,2025-09-23T18:35:11+05:30,43723,2026-03-04T01:59:55.414676+05:30
2025-09-24,19.076,72.8777,2025-09-24T00:56:39+00:00,2025-09-24T13:04:18+00:00,2025-09-24T06:26:39+05:30,2025-09-24T18:34:18+05:30,43659,2026-03-04T01:59:55.828993+05:30
2025-09-25,19.076,72.8777,2025-09-25T00:56:51+00:00,2025-09-25T13:03:25+00:00,2025-09-25T06:26:51+05:30,2025-09-25T18:33:25+05:30,43594,2026-03-04T01:59:56.240931+05:30
2025-09-26,19.076,72.8777,2025-09-26T00:57:02+00:00,2025-09-26T13:02:32+00:00,2025-09-26T06:27:02+05:30,2025-09-26T18:32:32+05:30,43530,2026-03-04T01:59:56.652970+05:30
2025-09-27,19.076,72.8777,2025-09-27T00:57:14+00:00,2025-09-27T13:01:39+00:00,2025-09-27T06:27:14+05:30,2025-09-27T18:31:39+05:30,43465,2026-03-04T01:59:57.064852+05:30
2025-09-28,19.076,72.8777,2025-09-28T00:57:26+00:00,2025-09-28T13:00:47+00:00,2025-09-28T06:27:26+05:30,2025-09-28T18:30:47+05:30,43401,2026-03-04T01:59:57.471563+05:30
2025-09-29,19.076,72.8777,2025-09-29T00:57:38+00:00,2025-09-29T12:59:55+00:00,2025-09-29T06:27:38+05:30,2025-09-29T18:29:55+05:30,43337,2026-03-04T01:59:57.882693+05:30
2025-09-30,19.076,72.8777,2025-09-30T00:57:51+00:00,2025-09-30T12:59:03+00:00,2025-09-30T06:27:51+05:30,2025-09-30T18:29:03+05:30,43272,2026-03-04T01:59:58.290258+05:30
2025-10-01,19.076,72.8777,2025-10-01T00:58:03+00:00,2025-10-01T12:58:11+00:00,2025-10-01T06:28:03+05:30,2025-10-01T18:28:11+05:30,43208,2026-03-04T01:59:58.692615+05:30
2025-10-02,19.076,72.8777,2025-10-02T00:58:16+00:00,2025-10-02T12:57:20+00:00,2025-10-02T06:28:16+05:30,2025-10-02T18:27:20+05:30,43144,2026-03-04T01:59:59.097424+05:30
2025-10-03,19.076,72.8777,2025-10-03T00:58:29+00:00,2025-10-03T12:56:29+00:00,2025-10-03T06:28:29+05:30,2025-10-03T18:26:29+05:30,43080,2026-03-04T01:59:59.508253+05:30
2025-10-04,19.076,72.8777,2025-10-04T00:58:43+00:00,2025-10-04T12:55:38+00:00,2025-10-04T06:28:43+05:30,2025-10-04T18:25:38+05:30,43015,2026-03-04T01:59:59.909968+05:30
2025-10-05,19.076,72.8777,2025-10-05T00:58:57+00:00,2025-10-05T12:54:48+00:00,2025-10-05T06:28:57+05:30,2025-10-05T18:24:48+05:30,42951,2026-03-04T02:00:00.317278+05:30
2025-10-06,19.076,72.8777,2025-10-06T00:59:11+00:00,2025-10-06T12:53:58+00:00,2025-10-06T06:29:11+05:30,2025-10-06T18:23:58+05:30,42887,2026-03-04T02:00:00.724273+05:30
2025-10-07,19.076,72.8777,2025-10-07T00:59:25+00:00,2025-10-07T12:53:09+00:00,2025-10-07T06:29:25+05:30,2025-10-07T18:23:09+05:30,42824,2026-03-04T02:00:01.136676+05:30
2025-10-08,19.076,72.8777,2025-10-08T00:59:40+00:00,2025-10-08T12:52:20+00:00,2025-10-08T06:29:40+05:30,2025-10-08T18:22:20+05:30,42760,2026-03-04T02:00:01.543178+05:30
2025-10-09,19.076,72.8777,2025-10-09T00:59:55+00:00,2025-10-09T12:51:32+00:00,2025-10-09T06:29:55+05:30,2025-10-09T18:21:32+05:30,42697,2026-03-04T02:00:01.962553+05:30
2025-10-10,19.076,72.8777,2025-10-10T01:00:11+00:00,2025-10-10T12:50:44+00:00,2025-10-10T06:30:11+05:30,2025-10-10T18:20:44+05:30,42633,2026-03-04T02:00:02.375624+05:30
2025-10-11,19.076,72.8777,2025-10-11T01:00:27+00:00,2025-10-11T12:49:57+00:00,2025-10-11T06:30:27+05:30,2025-10-11T18:19:57+05:30,42570,2026-03-04T02:00:02.787512+05:30
2025-10-12,19.076,72.8777,2025-10-12T01:00:43+00:00,2025-10-12T12:49:11+00:00,2025-10-12T06:30:43+05:30,2025-10-12T18:19:11+05:30,42508,2026-03-04T02:00:03.196009+05:30
2025-10-13,19.076,72.8777,2025-10-13T01:01:00+00:00,2025-10-13T12:48:25+00:00,2025-10-13T06:31:00+05:30,2025-10-13T18:18:25+05:30,42445,2026-03-04T02:00:03.610563+05:30
2025-10-14,19.076,72.8777,2025-10-14T01:01:17+00:00,2025-10-14T12:47:39+00:00,2025-10-14T06:31:17+05:30,2025-10-14T18:17:39+05:30,42382,2026-03-04T02:00:04.021069+05:30
2025-10-15,19.076,72.8777,2025-10-15T01:01:34+00:00,2025-10-15T12:46:55+00:00,2025-10-15T06:31:34+05:30,2025-10-15T18:16:55+05:30,42321,2026-03-04T02:00:04.576000+05:30
2025-10-16,19.076,72.8777,2025-10-16T01:01:52+00:00,2025-10-16T12:46:11+00:00,2025-10-16T06:31:52+05:30,2025-10-16T18:16:11+05:30,42259,2026-03-04T02:00:04.993834+05:30
2025-10-17,19.076,72.8777,2025-10-17T01:02:11+00:00,2025-10-17T12:45:27+00:00,2025-10-17T06:32:11+05:30,2025-10-17T18:15:27+05:30,42196,2026-03-04T02:00:05.402812+05:30
2025-10-18,19.076,72.8777,2025-10-18T01:02:30+00:00,2025-10-18T12:44:45+00:00,2025-10-18T06:32:30+05:30,2025-10-18T18:14:45+05:30,42135,2026-03-04T02:00:05.813046+05:30
2025-10-19,19.076,72.8777,2025-10-19T01:02:49+00:00,2025-10-19T12:44:03+00:00,2025-10-19T06:32:49+05:30,2025-10-19T18:14:03+05:30,42074,2026-03-04T02:00:06.223384+05:30
2025-10-20,19.076,72.8777,2025-10-20T01:03:09+00:00,2025-10-20T12:43:22+00:00,2025-10-20T06:33:09+05:30,2025-10-20T18:13:22+05:30,42013,2026-03-04T02:00:06.643996+05:30
2025-10-21,19.076,72.8777,2025-10-21T01:03:30+00:00,2025-10-21T12:42:42+00:00,2025-10-21T06:33:30+05:30,2025-10-21T18:12:42+05:30,41952,2026-03-04T02:00:07.054399+05:30
2025-10-22,19.076,72.8777,2025-10-22T01:03:50+00:00,2025-10-22T12:42:02+00:00,2025-10-22T06:33:50+05:30,2025-10-22T18:12:02+05:30,41892,2026-03-04T02:00:07.463303+05:30
2025-10-23,19.076,72.8777,2025-10-23T01:04:12+00:00,2025-10-23T12:41:24+00:00,2025-10-23T06:34:12+05:30,2025-10-23T18:11:24+05:30,41832,2026-03-04T02:00:07.868811+05:30
2025-10-24,19.076,72.8777,2025-10-24T01:04:34+00:00,2025-10-24T12:40:46+00:00,2025-10-24T06:34:34+05:30,2025-10-24T18:10:46+05:30,41772,2026-03-04T02:00:08.278979+05:30
2025-10-25,19.076,72.8777,2025-10-25T01:04:56+00:00,2025-10-25T12:40:09+00:00,2025-10-25T06:34:56+05:30,2025-10-25T18:10:09+05:30,41713,2026-03-04T02:00:08.690043+05:30
2025-10-26,19.076,72.8777,2025-10-26T01:05:19+00:00,2025-10-26T12:39:34+00:00,2025-10-26T06:35:19+05:30,2025-10-26T18:09:34+05:30,41655,2026-03-04T02:00:09.092703+05:30
2025-10-27,19.076,72.8777,2025-10-27T01:05:43+00:00,2025-10-27T12:38:59+00:00,2025-10-27T06:35:43+05:30,2025-10-27T18:08:59+05:30,41596,2026-03-04T02:00:09.495269+05:30
2025-10-28,19.076,72.8777,2025-10-28T01:06:07+00:00,2025-10-28T12:38:25+00:00,2025-10-28T06:36:07+05:30,2025-10-28T18:08:25+05:30,41538,2026-03-04T02:00:09.903888+05:30
2025-10-29,19.076,72.8777,2025-10-29T01:06:31+00:00,2025-10-29T12:37:52+00:00,2025-10-29T06:36:31+05:30,2025-10-29T18:07:52+05:30,41481,2026-03-04T02:00:10.314611+05:30
2025-10-30,19.076,72.8777,2025-10-30T01:06:56+00:00,2025-10-30T12:37:20+00:00,2025-10-30T06:36:56+05:30,2025-10-30T18:07:20+05:30,41424,2026-03-04T02:00:10.717986+05:30
2025-10-31,19.076,72.8777,2025-10-31T01:07:22+00:00,2025-10-31T12:36:49+00:00,2025-10-31T06:37:22+05:30,2025-10-31T18:06:49+05:30,41367,2026-03-04T02:00:11.122588+05:30
2025-11-01,19.076,72.8777,2025-11-01T01:07:48+00:00,2025-11-01T12:36:19+00:00,2025-11-01T06:37:48+05:30,2025-11-01T18:06:19+05:30,41311,2026-03-04T02:00:11.527973+05:30
2025-11-02,19.076,72.8777,2025-11-02T01:08:15+00:00,2025-11-02T12:35:50+00:00,2025-11-02T06:38:15+05:30,2025-11-02T18:05:50+05:30,41255,2026-03-04T02:00:11.940859+05:30
2025-11-03,19.076,72.8777,2025-11-03T01:08:42+00:00,2025-11-03T12:35:23+00:00,2025-11-03T06:38:42+05:30,2025-11-03T18:05:23+05:30,41201,2026-03-04T02:00:12.351287+05:30
2025-11-04,19.076,72.8777,2025-11-04T01:09:10+00:00,2025-11-04T12:34:56+00:00,2025-11-04T06:39:10+05:30,2025-11-04T18:04:56+05:30,41146,2026-03-04T02:00:12.766865+05:30
2025-11-05,19.076,72.8777,2025-11-05T01:09:38+00:00,2025-11-05T12:34:31+00:00,2025-11-05T06:39:38+05:30,2025-11-05T18:04:31+05:30,41093,2026-03-04T02:00:13.182456+05:30
2025-11-06,19.076,72.8777,2025-11-06T01:10:07+00:00,2025-11-06T12:34:06+00:00,2025-11-06T06:40:07+05:30,2025-11-06T18:04:06+05:30,41039,2026-03-04T02:00:13.627384+05:30
2025-11-07,19.076,72.8777,2025-11-07T01:10:36+00:00,2025-11-07T12:33:43+00:00,2025-11-07T06:40:36+05:30,2025-11-07T18:03:43+05:30,40987,2026-03-04T02:00:14.035433+05:30
2025-11-08,19.076,72.8777,2025-11-08T01:11:06+00:00,2025-11-08T12:33:21+00:00,2025-11-08T06:41:06+05:30,2025-11-08T18:03:21+05:30,40935,2026-03-04T02:00:14.451182+05:30
2025-11-09,19.076,72.8777,2025-11-09T01:11:36+00:00,2025-11-09T12:33:00+00:00,2025-11-09T06:41:36+05:30,2025-11-09T18:03:00+05:30,40884,2026-03-04T02:00:14.863487+05:30
2025-11-10,19.076,72.8777,2025-11-10T01:12:07+00:00,2025-11-10T12:32:41+00:00,2025-11-10T06:42:07+05:30,2025-11-10T18:02:41+05:30,40834,2026-03-04T02:00:15.281571+05:30
2025-11-11,19.076,72.8777,2025-11-11T01:12:38+00:00,2025-11-11T12:32:22+00:00,2025-11-11T06:42:38+05:30,2025-11-11T18:02:22+05:30,40784,2026-03-04T02:00:15.699692+05:30
2025-11-12,19.076,72.8777,2025-11-12T01:13:10+00:00,2025-11-12T12:32:05+00:00,2025-11-12T06:43:10+05:30,2025-11-12T18:02:05+05:30,40735,2026-03-04T02:00:16.114192+05:30
2025-11-13,19.076,72.8777,2025-11-13T01:13:42+00:00,2025-11-13T12:31:49+00:00,2025-11-13T06:43:42+05:30,2025-11-13T18:01:49+05:30,40687,2026-03-04T02:00:16.518921+05:30
2025-11-14,19.076,72.8777,2025-11-14T01:14:15+00:00,2025-11-14T12:31:34+00:00,2025-11-14T06:44:15+05:30,2025-11-14T18:01:34+05:30,40639,2026-03-04T02:00:16.928503+05:30
2025-11-15,19.076,72.8777,2025-11-15T01:14:48+00:00,2025-11-15T12:31:21+00:00,2025-11-15T06:44:48+05:30,2025-11-15T18:01:21+05:30,40593,2026-03-04T02:00:17.340323+05:30
2025-11-16,19.076,72.8777,2025-11-16T01:15:22+00:00,2025-11-16T12:31:09+00:00,2025-11-16T06:45:22+05:30,2025-11-16T18:01:09+05:30,40547,2026-03-04T02:00:17.749826+05:30
2025-11-17,19.076,72.8777,2025-11-17T01:15:55+00:00,2025-11-17T12:30:58+00:00,2025-11-17T06:45:55+05:30,2025-11-17T18:00:58+05:30,40503,2026-03-04T02:00:18.241640+05:30
2025-11-18,19.076,72.8777,2025-11-18T01:16:30+00:00,2025-11-18T12:30:48+00:00,2025-11-18T06:46:30+05:30,2025-11-18T18:00:48+05:30,40458,2026-03-04T02:00:18.651622+05:30
2025-11-19,19.076,72.8777,2025-11-19T01:17:04+00:00,2025-11-19T12:30:40+00:00,2025-11-19T06:47:04+05:30,2025-11-19T18:00:40+05:30,40416,2026-03-04T02:00:19.059798+05:30
2025-11-20,19.076,72.8777,2025-11-20T01:17:39+00:00,2025-11-20T12:30:33+00:00,2025-11-20T06:47:39+05:30,2025-11-20T18:00:33+05:30,40374,2026-03-04T02:00:19.469563+05:30
2025-11-21,19.076,72.8777,2025-11-21T01:18:15+00:00,2025-11-21T12:30:27+00:00,2025-11-21T06:48:15+05:30,2025-11-21T18:00:27+05:30,40332,2026-03-04T02:00:20.258768+05:30
2025-11-22,19.076,72.8777,2025-11-22T01:18:50+00:00,2025-11-22T12:30:23+00:00,2025-11-22T06:48:50+05:30,2025-11-22T18:00:23+05:30,40293,2026-03-04T02:00:20.662994+05:30
2025-11-23,19.076,72.8777,2025-11-23T01:19:26+00:00,2025-11-23T12:30:20+00:00,2025-11-23T06:49:26+05:30,2025-11-23T18:00:20+05:30,40254,2026-03-04T02:00:21.073506+05:30
2025-11-24,19.076,72.8777,2025-11-24T01:20:02+00:00,2025-11-24T12:30:18+00:00,2025-11-24T06:50:02+05:30,2025-11-24T18:00:18+05:30,40216,2026-03-04T02:00:21.475624+05:30
2025-11-25,19.076,72.8777,2025-11-25T01:20:38+00:00,2025-11-25T12:30:18+00:00,2025-11-25T06:50:38+05:30,2025-11-25T18:00:18+05:30,40180,2026-03-04T02:00:21.880743+05:30
2025-11-26,19.076,72.8777,2025-11-26T01:21:15+00:00,2025-11-26T12:30:19+00:00,2025-11-26T06:51:15+05:30,2025-11-26T18:00:19+05:30,40144,2026-03-04T02:00:22.288414+05:30
2025-11-27,19.076,72.8777,2025-11-27T01:21:52+00:00,2025-11-27T12:30:21+00:00,2025-11-27T06:51:52+05:30,2025-11-27T18:00:21+05:30,40109,2026-03-04T02:00:22.697647+05:30
2025-11-28,19.076,72.8777,2025-11-28T01:22:28+00:00,2025-11-28T12:30:24+00:00,2025-11-28T06:52:28+05:30,2025-11-28T18:00:24+05:30,40076,2026-03-04T02:00:23.113347+05:30
2025-11-29,19.076,72.8777,2025-11-29T01:23:05+00:00,2025-11-29T12:30:29+00:00,2025-11-29T06:53:05+05:30,2025-11-29T18:00:29+05:30,40044,2026-03-04T02:00:23.528917+05:30
2025-11-30,19.076,72.8777,2025-11-30T01:23:42+00:00,2025-11-30T12:30:35+00:00,2025-11-30T06:53:42+05:30,2025-11-30T18:00:35+05:30,40013,2026-03-04T02:00:23.947630+05:30
2025-12-01,19.076,72.8777,2025-12-01T01:24:19+00:00,2025-12-01T12:30:43+00:00,2025-12-01T06:54:19+05:30,2025-12-01T18:00:43+05:30,39984,2026-03-04T02:00:24.368017+05:30
2025-12-02,19.076,72.8777,2025-12-02T01:24:56+00:00,2025-12-02T12:30:51+00:00,2025-12-02T06:54:56+05:30,2025-12-02T18:00:51+05:30,39955,2026-03-04T02:00:24.784609+05:30
2025-12-03,19.076,72.8777,2025-12-03T01:25:33+00:00,2025-12-03T12:31:01+00:00,2025-12-03T06:55:33+05:30,2025-12-03T18:01:01+05:30,39928,2026-03-04T02:00:25.189128+05:30
2025-12-04,19.076,72.8777,2025-12-04T01:26:10+00:00,2025-12-04T12:31:12+00:00,2025-12-04T06:56:10+05:30,2025-12-04T18:01:12+05:30,39902,2026-03-04T02:00:25.603544+05:30
2025-12-05,19.076,72.8777,2025-12-05T01:26:47+00:00,2025-12-05T12:31:25+00:00,2025-12-05T06:56:47+05:30,2025-12-05T18:01:25+05:30,39878,2026-03-04T02:00:26.013411+05:30
